engine,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
after,sim,2300,,,moderate,-12.0,average,fading,,2000,603.3,26.5,35.8,0.74,0,1,0,2,17,96,3,0,0,1,0.2
after,sim,2300,,,moderate,-6.0,average,fading,,2000,150.8,106.1,156.7,0.677,2,5,4,3,5,21,1,1,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,172.2,92.9,156.7,0.593,1,5,4,4,5,25,1,1,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,1,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,1,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,130.5,122.6,156.7,0.783,3,5,4,2,4,18,1,1,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,2,5,4,3,4,22,2,1,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,2,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,261.0,61.3,156.7,0.391,0,4,4,4,7,40,1,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,0,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,1,0,1,0.0
after,sim,2300,,,moderate,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,3,5,4,2,4,21,2,1,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,157.3,101.7,156.7,0.649,2,5,4,3,4,23,3,1,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,2,5,5,2,4,20,0,0,0,1,0.1
after,sim,2300,,,moderate,-6.0,average,fading,,2000,182.9,87.5,156.7,0.558,0,5,5,3,5,27,0,0,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,113.7,140.7,228.4,0.616,3,7,7,4,7,35,7,3,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,139.2,114.9,228.4,0.503,3,7,3,8,14,66,23,5,2,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,100.2,159.7,228.4,0.699,4,7,4,5,13,59,13,6,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,106.8,149.8,228.4,0.656,3,7,5,4,10,47,13,7,1,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,105.5,151.6,228.4,0.664,4,7,4,5,13,60,16,5,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,123.8,129.2,228.4,0.566,2,7,3,9,14,70,25,8,3,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,115.6,138.5,228.4,0.606,4,7,4,5,11,48,10,2,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,101.3,157.9,228.4,0.692,5,7,5,1,5,24,4,0,0,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.579,4,7,4,5,11,49,12,0,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,113.5,141.0,228.4,0.617,3,7,5,3,8,37,12,3,1,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,113.3,141.2,228.4,0.618,4,7,4,5,11,53,14,7,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,115.7,138.3,228.4,0.606,4,7,5,3,7,36,12,3,1,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,113.8,140.6,228.4,0.616,5,7,5,3,8,37,12,7,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,118.8,134.6,228.4,0.59,4,7,4,3,10,48,12,3,0,1,0.1
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,111.4,143.7,228.4,0.629,3,7,4,3,7,32,4,1,1,1,0.0
after,sim,2300,,,moderate,0.0,average,fading,,2000,120.9,132.3,228.4,0.58,3,5,5,1,3,17,0,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,59.9,267.0,531.3,0.503,7,9,7,3,7,39,2,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,45.2,353.9,531.3,0.666,7,9,9,2,5,27,0,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,61.0,262.4,531.3,0.494,7,8,7,3,7,40,3,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,36.8,434.7,531.3,0.818,8,10,10,2,4,20,0,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,55.7,287.1,531.3,0.54,7,8,7,3,6,36,2,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,38.9,411.1,531.3,0.774,8,10,9,3,4,22,1,1,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,47.3,338.1,531.3,0.636,7,9,8,2,5,29,1,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,35.8,447.5,531.3,0.842,8,10,9,2,4,19,1,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,32.6,490.5,531.3,0.923,9,11,10,2,3,17,2,1,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,58.9,271.8,531.3,0.512,7,8,8,2,7,38,2,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,52.6,304.4,531.3,0.573,7,8,8,2,6,33,1,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,47.3,338.1,531.3,0.636,7,9,8,3,5,29,1,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,38.9,411.1,531.3,0.774,8,10,9,2,4,22,1,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,42.1,380.5,531.3,0.716,8,10,8,3,5,24,3,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,41.0,390.2,531.3,0.734,8,10,8,4,5,23,2,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,72.5,220.7,531.3,0.415,5,8,7,3,10,48,4,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,35.8,447.5,531.3,0.842,8,10,9,2,4,19,1,0,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,43.1,371.2,531.3,0.699,7,10,8,4,5,25,3,1,0,1,0.0
after,sim,2300,,,moderate,6.0,average,fading,,2000,52.6,304.4,531.3,0.573,7,9,8,2,6,33,3,0,0,1,0.1
after,sim,2300,,,moderate,6.0,average,fading,,2000,57.8,276.8,531.3,0.521,7,8,8,1,7,37,1,0,0,1,0.1
after,sim,2300,,,moderate,12.0,average,fading,,2000,25.2,633.9,1464.9,0.433,11,14,12,2,3,10,1,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,9,12,12,2,3,14,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.1
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,26.3,607.9,1464.9,0.415,10,12,12,1,2,12,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,25.2,633.9,1464.9,0.433,11,14,12,2,3,10,1,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,10,11,11,2,3,14,2,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,29.5,543.1,1464.9,0.371,9,12,12,2,3,14,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,28.4,563.3,1464.9,0.385,10,11,11,2,3,13,1,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,23.2,690.8,1464.9,0.472,11,14,14,1,2,9,0,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,27.4,585.0,1464.9,0.399,11,14,12,2,3,12,3,0,0,1,0.0
after,sim,2300,,,moderate,12.0,average,fading,,2000,31.6,506.9,1464.9,0.346,9,11,10,2,3,16,1,0,0,1,0.0
after,sim,2300,,,poor,-12.0,average,fading,,2000,552.0,29.0,35.8,0.809,0,2,0,4,15,88,3,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,592.6,27.0,35.8,0.754,0,1,0,6,17,94,6,2,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,608.6,26.3,35.8,0.734,0,1,0,4,17,97,8,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,583.0,27.4,35.8,0.766,0,1,0,4,16,93,4,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,5,16,92,6,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,494.2,32.4,35.8,0.904,0,2,0,6,14,78,5,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,4,16,92,6,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,581.8,27.5,35.8,0.768,0,1,0,6,17,92,4,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,541.3,29.6,35.8,0.825,0,2,0,5,15,86,4,2,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,572.3,28.0,35.8,0.781,0,1,1,5,16,91,2,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,526.3,30.4,35.8,0.849,0,2,0,6,14,84,5,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,606.4,26.4,35.8,0.737,0,1,0,6,16,94,8,2,0,1,0.3
after,sim,2300,,,poor,-12.0,average,fading,,2000,557.3,28.7,35.8,0.801,0,2,0,5,15,89,7,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,535.9,29.9,35.8,0.833,0,2,0,6,15,85,6,1,0,1,0.3
after,sim,2300,,,poor,-12.0,average,fading,,2000,483.5,33.1,35.8,0.924,0,2,1,6,14,76,5,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,0,4,16,92,3,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,535.9,29.9,35.8,0.833,0,2,0,3,15,85,6,0,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,572.3,28.0,35.8,0.781,0,1,1,5,16,91,3,1,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,597.9,26.8,35.8,0.747,0,1,0,6,17,95,7,2,0,1,0.2
after,sim,2300,,,poor,-12.0,average,fading,,2000,577.6,27.7,35.8,0.773,0,1,1,5,16,92,4,1,0,1,0.2
after,sim,2300,,,poor,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,3,5,4,2,4,22,3,2,0,1,0.0
after,sim,2300,,,poor,-6.0,average,fading,,2000,208.6,76.7,156.7,0.49,2,4,4,3,6,31,2,0,0,1,0.1
after,sim,2300,,,poor,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,2,5,4,2,4,22,2,0,0,1,0.1
after,sim,2300,,,poor,-6.0,average,fading,,2000,151.9,105.3,156.7,0.672,2,5,4,3,4,22,2,1,0,1,0.0
after,sim,2300,,,poor,-6.0,average,fading,,2000,141.2,113.3,156.7,0.723,3,5,4,2,4,20,1,0,0,1,0.1
after,sim,2300,,,poor,-6.0,average,fading,,2000,146.5,109.2,156.7,0.697,2,5,4,3,4,21,1,1,0,1,0.0
after,sim,2300,,,poor,-6.0,average,fading,,2000,162.6,98.4,156.7,0.628,2,5,4,3,4,24,4,2,0,1,0.1
